idstatefrom,idaction,idstateto,probability,reward
27,2,270,0.023999999999999997,-1.215412306415242
27,2,310,0.053000000000000005,-1.2154123064152405
27,2,331,0.044000000000000004,-1.2154123064152405
27,2,333,0.060000000000000005,-1.2154123064152402
27,2,337,0.028999999999999998,-1.2154123064152416
27,2,351,0.023,-1.215412306415242
27,2,389,0.020999999999999998,-1.215412306415242
27,2,391,0.125,-1.2154123064152422
28,1,8,0.031,-1.0839481891169067
28,1,14,0.005999999999999996,-1.0839481891169074
28,1,19,0.023999999999999997,-1.0839481891169072
28,1,28,0.031,-1.0839481891169067
28,1,47,0.006999999999999996,-1.0839481891169074
28,1,50,0.0009999999999999994,-1.0839481891169074
28,1,61,0.05700000000000001,-1.0839481891169065
28,1,75,0.0039999999999999975,-1.0839481891169074
28,1,96,0.0019999999999999987,-1.0839481891169074
28,1,139,0.045000000000000005,-1.0839481891169058
28,1,141,0.036000000000000004,-1.0839481891169063
28,1,179,0.035,-1.0839481891169063
28,1,180,0.052000000000000005,-1.0839481891169065
28,1,191,0.11800000000000001,-1.0839481891169056
28,1,197,0.007999999999999995,-1.0839481891169074
28,1,198,0.10800000000000001,-1.0839481891169054
28,1,200,0.0019999999999999987,-1.0839481891169074
28,1,250,0.020999999999999998,-1.0839481891169072
28,1,259,0.041,-1.0839481891169063
28,1,306,0.115,-1.0839481891169054
28,1,308,0.018,-1.0839481891169072
28,1,313,0.065,-1.0839481891169063
28,1,323,0.081,-1.0839481891169054
28,1,326,0.0009999999999999994,-1.0839481891169074
28,1,363,0.0009999999999999994,-1.0839481891169074
28,1,365,0.078,-1.0839481891169054
28,1,368,0.0009999999999999994,-1.0839481891169074
28,1,369,0.010999999999999996,-1.0839481891169074
28,2,8,0.028,-1.0839481891169072
28,2,14,0.009999999999999995,-1.0839481891169074
28,2,16,0.0009999999999999994,-1.0839481891169074
28,2,19,0.023999999999999997,-1.0839481891169072
28,2,28,0.027,-1.0839481891169072
28,2,36,0.0009999999999999994,-1.0839481891169074
28,2,47,0.007999999999999995,-1.0839481891169074
28,2,61,0.069,-1.083948189116906
28,2,75,0.006999999999999996,-1.0839481891169074
28,2,96,0.0019999999999999987,-1.0839481891169074
28,2,115,0.0009999999999999994,-1.0839481891169074
28,2,139,0.038,-1.083948189116906
28,2,141,0.041,-1.0839481891169063
28,2,179,0.048,-1.0839481891169058
28,2,180,0.054000000000000006,-1.0839481891169065
28,2,191,0.10700000000000001,-1.0839481891169054
28,2,197,0.002999999999999998,-1.0839481891169074
28,2,198,0.098,-1.0839481891169054
28,2,200,0.0009999999999999994,-1.0839481891169074
28,2,250,0.022,-1.0839481891169072
28,2,259,0.051000000000000004,-1.0839481891169065
28,2,262,0.0009999999999999994,-1.0839481891169074
28,2,306,0.12200000000000001,-1.083948189116906
28,2,308,0.027,-1.0839481891169072
28,2,313,0.047,-1.0839481891169058
28,2,323,0.08,-1.0839481891169054
28,2,363,0.0009999999999999994,-1.0839481891169074
28,2,365,0.058,-1.0839481891169065
28,2,368,0.0009999999999999994,-1.0839481891169074
28,2,369,0.019999999999999997,-1.0839481891169072
28,2,375,0.0019999999999999987,-1.0839481891169074
29,1,3,0.0039999999999999975,-0.5715414946021644
29,1,29,0.22600000000000003,-0.571541494602163
29,1,56,0.05,-0.5715414946021635
29,1,57,0.0009999999999999994,-0.5715414946021644
29,1,81,0.34700000000000003,-0.571541494602166
29,1,83,0.10400000000000001,-0.5715414946021643
29,1,104,0.012999999999999996,-0.5715414946021644
29,1,133,0.115,-0.5715414946021641
29,1,134,0.004999999999999997,-0.5715414946021644
29,1,165,0.078,-0.5715414946021643
29,1,203,0.0009999999999999994,-0.5715414946021644
29,1,217,0.006999999999999996,-0.5715414946021643
29,1,222,0.0009999999999999994,-0.5715414946021644
29,1,276,0.020999999999999998,-0.5715414946021644
29,1,286,0.002999999999999998,-0.5715414946021644
29,1,292,0.010999999999999996,-0.5715414946021644
29,1,356,0.012999999999999996,-0.5715414946021644
29,2,3,0.008999999999999996,-0.5715414946021644
29,2,29,0.233,-0.5715414946021633
29,2,56,0.053000000000000005,-0.5715414946021635
29,2,81,0.32,-0.5715414946021659
29,2,83,0.094,-0.5715414946021643
29,2,104,0.018,-0.5715414946021644
29,2,130,0.0019999999999999987,-0.5715414946021644
29,2,133,0.133,-0.5715414946021634
29,2,134,0.0019999999999999987,-0.5715414946021644
29,2,165,0.085,-0.5715414946021643
29,2,203,0.0019999999999999987,-0.5715414946021644
29,2,217,0.011999999999999995,-0.5715414946021644
29,2,276,0.020999999999999998,-0.5715414946021644
29,2,286,0.0019999999999999987,-0.5715414946021644
29,2,292,0.004999999999999997,-0.5715414946021644
29,2,356,0.008999999999999996,-0.5715414946021644
30,1,12,0.011999999999999995,-0.795429931987697
30,1,19,0.008999999999999996,-0.7954299319876971
30,1,21,0.002999999999999998,-0.7954299319876971
30,1,30,0.098,-0.7954299319876954
30,1,73,0.0019999999999999987,-0.7954299319876972
30,1,105,0.0009999999999999994,-0.7954299319876972
30,1,119,0.002999999999999998,-0.7954299319876971
30,1,138,0.099,-0.7954299319876954
30,1,140,0.0019999999999999987,-0.7954299319876972
30,1,157,0.011999999999999995,-0.795429931987697
30,1,173,0.010999999999999996,-0.795429931987697
30,1,195,0.067,-0.7954299319876956
30,1,204,0.0019999999999999987,-0.7954299319876972
30,1,206,0.0009999999999999994,-0.7954299319876972
30,1,207,0.0019999999999999987,-0.7954299319876972
30,1,208,0.019999999999999997,-0.7954299319876967
30,1,210,0.0009999999999999994,-0.7954299319876972
30,1,211,0.005999999999999996,-0.7954299319876972
30,1,214,0.039,-0.7954299319876958
30,1,216,0.031,-0.7954299319876961
30,1,223,0.0039999999999999975,-0.7954299319876972
30,1,231,0.064,-0.7954299319876956
30,1,232,0.05500000000000001,-0.7954299319876956
30,1,236,0.005999999999999996,-0.7954299319876972
30,1,263,0.048,-0.7954299319876957
30,1,283,0.036000000000000004,-0.795429931987696
30,1,284,0.060000000000000005,-0.7954299319876956
30,1,296,0.075,-0.7954299319876956
30,1,302,0.0039999999999999975,-0.7954299319876972
30,1,326,0.016999999999999998,-0.7954299319876968
30,1,334,0.027,-0.7954299319876963
30,1,342,0.023999999999999997,-0.7954299319876964
30,1,348,0.0019999999999999987,-0.7954299319876972
30,1,377,0.010999999999999996,-0.795429931987697
30,1,378,0.052000000000000005,-0.7954299319876957
30,1,382,0.0019999999999999987,-0.7954299319876972
30,1,383,0.09200000000000001,-0.7954299319876955
30,2,12,0.008999999999999996,-0.7954299319876971
30,2,19,0.004999999999999997,-0.7954299319876972
30,2,21,0.002999999999999998,-0.7954299319876971
30,2,30,0.10900000000000001,-0.7954299319876954
30,2,62,0.0009999999999999994,-0.7954299319876972
30,2,73,0.0009999999999999994,-0.7954299319876972
30,2,105,0.002999999999999998,-0.7954299319876971
30,2,119,0.0039999999999999975,-0.7954299319876972
30,2,138,0.10900000000000001,-0.7954299319876954
30,2,140,0.0009999999999999994,-0.7954299319876972
30,2,157,0.0039999999999999975,-0.7954299319876972
30,2,173,0.009999999999999995,-0.7954299319876971
30,2,187,0.0009999999999999994,-0.7954299319876972
30,2,195,0.05,-0.7954299319876957
30,2,204,0.004999999999999997,-0.7954299319876972
30,2,206,0.0019999999999999987,-0.7954299319876972
30,2,208,0.018999999999999996,-0.7954299319876968
30,2,211,0.0039999999999999975,-0.7954299319876972
30,2,214,0.041,-0.7954299319876958
30,2,216,0.026,-0.7954299319876963
30,2,223,0.0039999999999999975,-0.7954299319876972
30,2,231,0.068,-0.7954299319876956
30,2,232,0.074,-0.7954299319876956
30,2,236,0.0019999999999999987,-0.7954299319876972
30,2,239,0.0009999999999999994,-0.7954299319876972
30,2,263,0.052000000000000005,-0.7954299319876957
30,2,272,0.0009999999999999994,-0.7954299319876972
30,2,283,0.028999999999999998,-0.7954299319876962
30,2,284,0.068,-0.7954299319876956
30,2,296,0.062000000000000006,-0.7954299319876955
30,2,302,0.008999999999999996,-0.7954299319876971
30,2,326,0.020999999999999998,-0.7954299319876966
30,2,334,0.022,-0.7954299319876966
30,2,342,0.027,-0.7954299319876963
30,2,348,0.0019999999999999987,-0.7954299319876972
30,2,350,0.0009999999999999994,-0.7954299319876972
30,2,377,0.009999999999999995,-0.7954299319876971
30,2,378,0.051000000000000004,-0.7954299319876957
30,2,383,0.08900000000000001,-0.7954299319876955
31,1,4,0.18100000000000002,-0.5204927731408364
31,1,9,0.0009999999999999994,-0.5204927731408366
31,1,12,0.0009999999999999994,-0.5204927731408366
31,1,31,0.21600000000000003,-0.5204927731408364
31,1,35,0.14,-0.5204927731408356
31,1,56,0.015999999999999997,-0.5204927731408365
31,1,65,0.0009999999999999994,-0.5204927731408366
31,1,70,0.049,-0.5204927731408365
31,1,77,0.14400000000000002,-0.5204927731408358
31,1,134,0.0019999999999999987,-0.5204927731408366
31,1,138,0.010999999999999996,-0.5204927731408365
31,1,170,0.005999999999999996,-0.5204927731408366
31,1,173,0.022,-0.5204927731408365
31,1,203,0.08,-0.5204927731408358
31,1,204,0.018999999999999996,-0.5204927731408365
31,1,206,0.002999999999999998,-0.5204927731408366
31,1,222,0.028999999999999998,-0.5204927731408365
31,1,223,0.015999999999999997,-0.5204927731408365
31,1,224,0.0019999999999999987,-0.5204927731408366
31,1,231,0.0009999999999999994,-0.5204927731408366
31,1,272,0.014999999999999996,-0.5204927731408365
31,1,281,0.0009999999999999994,-0.5204927731408366
31,1,299,0.005999999999999996,-0.5204927731408366
31,1,302,0.036000000000000004,-0.5204927731408365
31,1,382,0.0019999999999999987,-0.5204927731408366
31,2,4,0.17500000000000002,-0.5204927731408364
31,2,9,0.0019999999999999987,-0.5204927731408366
31,2,31,0.22700000000000004,-0.5204927731408364
31,2,35,0.131,-0.5204927731408354
31,2,56,0.012999999999999996,-0.5204927731408365
31,2,62,0.0019999999999999987,-0.5204927731408366
31,2,70,0.068,-0.5204927731408362
31,2,77,0.129,-0.5204927731408354
31,2,134,0.0019999999999999987,-0.5204927731408366
31,2,138,0.008999999999999996,-0.5204927731408366
31,2,170,0.002999999999999998,-0.5204927731408366
31,2,173,0.032,-0.5204927731408365
31,2,203,0.075,-0.520492773140836
31,2,204,0.013999999999999997,-0.5204927731408365
31,2,206,0.009999999999999995,-0.5204927731408365
31,2,214,0.0009999999999999994,-0.5204927731408366
31,2,222,0.036000000000000004,-0.5204927731408365
31,2,223,0.013999999999999997,-0.5204927731408365
31,2,231,0.0009999999999999994,-0.5204927731408366
31,2,272,0.014999999999999996,-0.5204927731408365
31,2,284,0.0009999999999999994,-0.5204927731408366
31,2,299,0.004999999999999997,-0.5204927731408366
31,2,302,0.035,-0.5204927731408365
32,1,32,0.138,-1.1888934370360336
32,1,48,0.020999999999999998,-1.188893437036035
32,1,54,0.007999999999999995,-1.1888934370360353
32,1,55,0.0039999999999999975,-1.1888934370360351
32,1,64,0.04,-1.1888934370360347
32,1,67,0.0039999999999999975,-1.1888934370360351
32,1,69,0.020999999999999998,-1.188893437036035
32,1,82,0.018999999999999996,-1.188893437036035
32,1,102,0.005999999999999996,-1.1888934370360351
32,1,109,0.005999999999999996,-1.1888934370360351
32,1,110,0.0009999999999999994,-1.1888934370360351
32,1,111,0.0019999999999999987,-1.1888934370360351
32,1,112,0.08800000000000001,-1.1888934370360313
32,1,128,0.008999999999999996,-1.1888934370360351
32,1,136,0.004999999999999997,-1.1888934370360351
32,1,137,0.005999999999999996,-1.1888934370360351
32,1,145,0.039,-1.1888934370360347
32,1,147,0.006999999999999996,-1.1888934370360351
32,1,150,0.012999999999999996,-1.1888934370360351
32,1,166,0.0009999999999999994,-1.1888934370360351
32,1,169,0.0009999999999999994,-1.1888934370360351
32,1,172,0.041,-1.1888934370360347
32,1,194,0.0009999999999999994,-1.1888934370360351
32,1,201,0.022,-1.188893437036035
32,1,205,0.019999999999999997,-1.188893437036035
32,1,215,0.0009999999999999994,-1.1888934370360351
32,1,226,0.014999999999999996,-1.188893437036035
32,1,234,0.002999999999999998,-1.1888934370360351
32,1,235,0.043000000000000003,-1.1888934370360347
32,1,238,0.0019999999999999987,-1.1888934370360351
32,1,244,0.08600000000000001,-1.1888934370360313
32,1,246,0.005999999999999996,-1.1888934370360351
32,1,249,0.0039999999999999975,-1.1888934370360351
32,1,256,0.024999999999999998,-1.188893437036035
32,1,273,0.002999999999999998,-1.1888934370360351
32,1,280,0.005999999999999996,-1.1888934370360351
32,1,294,0.0009999999999999994,-1.1888934370360351
32,1,303,0.03,-1.1888934370360347
32,1,340,0.047,-1.1888934370360347
32,1,354,0.075,-1.1888934370360325
32,1,366,0.010999999999999996,-1.1888934370360351
32,1,371,0.035,-1.1888934370360347
32,1,374,0.042,-1.1888934370360347
32,1,376,0.0009999999999999994,-1.1888934370360351
32,1,384,0.010999999999999996,-1.1888934370360351
32,1,398,0.019999999999999997,-1.188893437036035
32,1,399,0.009999999999999995,-1.1888934370360351
32,2,18,0.0019999999999999987,-1.1888934370360351
32,2,32,0.16,-1.1888934370360356
32,2,48,0.028,-1.1888934370360347
32,2,54,0.012999999999999996,-1.1888934370360351
32,2,55,0.008999999999999996,-1.1888934370360351
32,2,64,0.041,-1.1888934370360347
32,2,67,0.002999999999999998,-1.1888934370360351
32,2,69,0.014999999999999996,-1.188893437036035
32,2,82,0.018,-1.188893437036035
32,2,102,0.0039999999999999975,-1.1888934370360351
32,2,109,0.005999999999999996,-1.1888934370360351
32,2,110,0.0009999999999999994,-1.1888934370360351
32,2,111,0.0009999999999999994,-1.1888934370360351
32,2,112,0.095,-1.1888934370360311
32,2,128,0.002999999999999998,-1.1888934370360351
32,2,136,0.0019999999999999987,-1.1888934370360351
32,2,137,0.008999999999999996,-1.1888934370360351
32,2,145,0.03,-1.1888934370360347
32,2,147,0.006999999999999996,-1.1888934370360351
32,2,150,0.005999999999999996,-1.1888934370360351
32,2,172,0.041,-1.1888934370360347
32,2,201,0.013999999999999997,-1.1888934370360351
32,2,205,0.018,-1.188893437036035
32,2,226,0.016999999999999998,-1.188893437036035
32,2,234,0.0039999999999999975,-1.1888934370360351
32,2,235,0.026,-1.188893437036035
32,2,238,0.0019999999999999987,-1.1888934370360351
32,2,241,0.0009999999999999994,-1.1888934370360351
32,2,244,0.09000000000000001,-1.1888934370360313
32,2,246,0.009999999999999995,-1.1888934370360351
32,2,249,0.004999999999999997,-1.1888934370360351
32,2,256,0.018999999999999996,-1.188893437036035
32,2,273,0.005999999999999996,-1.1888934370360351
32,2,280,0.006999999999999996,-1.1888934370360351
32,2,294,0.0039999999999999975,-1.1888934370360351
32,2,303,0.033,-1.1888934370360347
32,2,336,0.0009999999999999994,-1.1888934370360351
32,2,340,0.061000000000000006,-1.1888934370360338
32,2,354,0.08600000000000001,-1.1888934370360313
32,2,366,0.006999999999999996,-1.1888934370360351
32,2,371,0.028,-1.1888934370360347
32,2,374,0.024999999999999998,-1.188893437036035
32,2,384,0.004999999999999997,-1.1888934370360351
32,2,398,0.019999999999999997,-1.188893437036035
32,2,399,0.016999999999999998,-1.188893437036035
33,1,25,0.0009999999999999994,-1.2064561520550847
33,1,33,0.075,-1.2064561520550843
33,1,89,0.0019999999999999987,-1.2064561520550847
33,1,93,0.006999999999999996,-1.206456152055085
33,1,97,0.028,-1.2064561520550843
33,1,99,0.0009999999999999994,-1.2064561520550847
33,1,110,0.002999999999999998,-1.2064561520550847
33,1,114,0.0009999999999999994,-1.2064561520550847
33,1,117,0.047,-1.2064561520550843
33,1,118,0.0039999999999999975,-1.2064561520550847
33,1,120,0.05700000000000001,-1.2064561520550843
33,1,124,0.019999999999999997,-1.2064561520550845
33,1,126,0.063,-1.2064561520550843
33,1,148,0.039,-1.2064561520550843
33,1,154,0.0009999999999999994,-1.2064561520550847
33,1,158,0.007999999999999995,-1.206456152055085
33,1,160,0.031,-1.2064561520550843
33,1,174,0.013999999999999997,-1.2064561520550847
33,1,186,0.0009999999999999994,-1.2064561520550847
33,1,189,0.002999999999999998,-1.2064561520550847
33,1,190,0.0019999999999999987,-1.2064561520550847
33,1,209,0.008999999999999996,-1.206456152055085
33,1,212,0.0019999999999999987,-1.2064561520550847
33,1,228,0.031,-1.2064561520550843
33,1,249,0.0009999999999999994,-1.2064561520550847
33,1,258,0.018999999999999996,-1.2064561520550845
33,1,267,0.0019999999999999987,-1.2064561520550847
33,1,277,0.039,-1.2064561520550843
33,1,278,0.038,-1.2064561520550843
33,1,279,0.048,-1.2064561520550843
33,1,287,0.077,-1.2064561520550843
33,1,304,0.0019999999999999987,-1.2064561520550847
33,1,307,0.022,-1.2064561520550845
33,1,321,0.0009999999999999994,-1.2064561520550847
33,1,328,0.0019999999999999987,-1.2064561520550847
33,1,336,0.0019999999999999987,-1.2064561520550847
33,1,339,0.054000000000000006,-1.2064561520550843
33,1,343,0.019999999999999997,-1.2064561520550845
33,1,346,0.004999999999999997,-1.2064561520550847
33,1,359,0.151,-1.2064561520550843
33,1,361,0.027,-1.2064561520550843
33,1,370,0.0009999999999999994,-1.2064561520550847
33,1,394,0.004999999999999997,-1.2064561520550847
33,1,395,0.0009999999999999994,-1.2064561520550847
33,1,400,0.033,-1.2064561520550843
33,2,25,0.004999999999999997,-1.2064561520550847
33,2,33,0.07200000000000001,-1.2064561520550843
33,2,43,0.0009999999999999994,-1.2064561520550847
33,2,51,0.0019999999999999987,-1.2064561520550847
33,2,76,0.0009999999999999994,-1.2064561520550847
33,2,89,0.002999999999999998,-1.2064561520550847
33,2,93,0.008999999999999996,-1.206456152055085
33,2,97,0.031,-1.2064561520550843
33,2,110,0.004999999999999997,-1.2064561520550847
33,2,117,0.053000000000000005,-1.2064561520550843
33,2,118,0.008999999999999996,-1.206456152055085
33,2,120,0.059000000000000004,-1.2064561520550843
33,2,124,0.018,-1.2064561520550845
33,2,126,0.054000000000000006,-1.2064561520550843
33,2,148,0.028999999999999998,-1.2064561520550843
33,2,154,0.0009999999999999994,-1.2064561520550847
33,2,158,0.007999999999999995,-1.206456152055085
33,2,160,0.038,-1.2064561520550843
33,2,164,0.0009999999999999994,-1.2064561520550847
33,2,174,0.011999999999999995,-1.2064561520550847
33,2,189,0.0009999999999999994,-1.2064561520550847
33,2,190,0.0039999999999999975,-1.2064561520550847
33,2,209,0.008999999999999996,-1.206456152055085
33,2,228,0.028,-1.2064561520550843
33,2,249,0.0009999999999999994,-1.2064561520550847
33,2,258,0.008999999999999996,-1.206456152055085
33,2,267,0.0019999999999999987,-1.2064561520550847
33,2,277,0.049,-1.2064561520550843
33,2,278,0.045000000000000005,-1.2064561520550843
33,2,279,0.039,-1.2064561520550843
33,2,287,0.065,-1.2064561520550843
33,2,304,0.0009999999999999994,-1.2064561520550847
33,2,307,0.020999999999999998,-1.2064561520550845
33,2,328,0.005999999999999996,-1.2064561520550847
33,2,339,0.068,-1.2064561520550843
33,2,343,0.028999999999999998,-1.2064561520550843
33,2,346,0.0039999999999999975,-1.2064561520550847
33,2,359,0.14300000000000002,-1.2064561520550843
33,2,361,0.020999999999999998,-1.2064561520550845
33,2,370,0.0019999999999999987,-1.2064561520550847
33,2,394,0.008999999999999996,-1.206456152055085
33,2,400,0.033,-1.2064561520550843
34,1,14,0.005999999999999996,-1.167533165023304
34,1,16,0.009999999999999995,-1.1675331650233038
34,1,32,0.0019999999999999987,-1.167533165023304
34,1,34,0.062000000000000006,-1.1675331650233034
34,1,36,0.009999999999999995,-1.1675331650233038
34,1,50,0.081,-1.1675331650233016
34,1,67,0.12000000000000001,-1.167533165023301
34,1,87,0.002999999999999998,-1.167533165023304
34,1,109,0.0009999999999999994,-1.167533165023304
34,1,112,0.011999999999999995,-1.1675331650233036
34,1,127,0.033,-1.1675331650233043
34,1,128,0.033,-1.1675331650233043
34,1,136,0.032,-1.1675331650233043
34,1,161,0.023999999999999997,-1.167533165023304
34,1,199,0.0019999999999999987,-1.167533165023304
34,1,234,0.0009999999999999994,-1.167533165023304
34,1,241,0.005999999999999996,-1.167533165023304
34,1,244,0.002999999999999998,-1.167533165023304
34,1,253,0.082,-1.1675331650233014
34,1,268,0.082,-1.1675331650233014
34,1,303,0.03,-1.1675331650233043
34,1,305,0.09100000000000001,-1.1675331650233014
34,1,308,0.002999999999999998,-1.167533165023304
34,1,311,0.036000000000000004,-1.1675331650233043
34,1,318,0.153,-1.1675331650233007
34,1,340,0.011999999999999995,-1.1675331650233036
34,1,366,0.020999999999999998,-1.1675331650233038
34,1,371,0.005999999999999996,-1.167533165023304
34,1,374,0.0009999999999999994,-1.167533165023304
34,1,385,0.042,-1.1675331650233043
34,2,8,0.0019999999999999987,-1.167533165023304
34,2,14,0.009999999999999995,-1.1675331650233038
34,2,16,0.010999999999999996,-1.1675331650233036
34,2,34,0.073,-1.1675331650233025
34,2,36,0.014999999999999996,-1.1675331650233036
34,2,50,0.059000000000000004,-1.1675331650233036
34,2,67,0.10800000000000001,-1.1675331650233014
34,2,87,0.002999999999999998,-1.167533165023304
34,2,109,0.0009999999999999994,-1.167533165023304
34,2,112,0.016999999999999998,-1.1675331650233036
34,2,127,0.026,-1.167533165023304
34,2,128,0.051000000000000004,-1.1675331650233043
34,2,136,0.022,-1.167533165023304
34,2,161,0.026,-1.167533165023304
34,2,180,0.0009999999999999994,-1.167533165023304
34,2,199,0.0009999999999999994,-1.167533165023304
34,2,244,0.002999999999999998,-1.167533165023304
34,2,253,0.08,-1.1675331650233018
34,2,268,0.082,-1.1675331650233014
34,2,303,0.019999999999999997,-1.1675331650233038
34,2,305,0.10400000000000001,-1.1675331650233014
34,2,308,0.002999999999999998,-1.167533165023304
34,2,311,0.04,-1.1675331650233043
34,2,318,0.155,-1.1675331650233007
34,2,340,0.010999999999999996,-1.1675331650233036
34,2,364,0.0009999999999999994,-1.167533165023304
34,2,366,0.033,-1.1675331650233043
34,2,371,0.006999999999999996,-1.1675331650233038
34,2,374,0.0009999999999999994,-1.167533165023304
34,2,385,0.034,-1.1675331650233043
35,1,12,0.005999999999999996,-0.4068763400898724
35,1,21,0.046000000000000006,-0.40687634008987195
35,1,30,0.0009999999999999994,-0.4068763400898723
35,1,35,0.14200000000000002,-0.4068763400898727
35,1,62,0.042,-0.40687634008987184
35,1,65,0.002999999999999998,-0.4068763400898723
35,1,70,0.08,-0.4068763400898725
35,1,73,0.0019999999999999987,-0.4068763400898723
35,1,77,0.263,-0.4068763400898729
35,1,138,0.0039999999999999975,-0.4068763400898723
35,1,170,0.037,-0.4068763400898717
35,1,173,0.020999999999999998,-0.40687634008987217
35,1,204,0.035,-0.40687634008987184
35,1,206,0.048,-0.406876340089872
35,1,214,0.0009999999999999994,-0.4068763400898723
35,1,223,0.023,-0.4068763400898721
35,1,225,0.0019999999999999987,-0.4068763400898723
35,1,231,0.0019999999999999987,-0.4068763400898723
35,1,272,0.11100000000000002,-0.40687634008987267
35,1,284,0.0019999999999999987,-0.4068763400898723
35,1,299,0.05600000000000001,-0.40687634008987217
35,1,302,0.019999999999999997,-0.4068763400898722
35,1,342,0.0019999999999999987,-0.4068763400898723
35,1,345,0.002999999999999998,-0.4068763400898723
35,1,377,0.009999999999999995,-0.40687634008987233
35,1,378,0.007999999999999995,-0.4068763400898724
35,1,382,0.03,-0.4068763400898719
35,2,9,0.0009999999999999994,-0.4068763400898723
35,2,12,0.006999999999999996,-0.4068763400898724
35,2,21,0.054000000000000006,-0.4068763400898721
35,2,30,0.0009999999999999994,-0.4068763400898723
35,2,35,0.163,-0.4068763400898728
35,2,62,0.04,-0.4068763400898718
35,2,65,0.002999999999999998,-0.4068763400898723
35,2,70,0.09200000000000001,-0.40687634008987256
35,2,73,0.0009999999999999994,-0.4068763400898723
35,2,77,0.253,-0.4068763400898729
35,2,138,0.010999999999999996,-0.40687634008987233
35,2,170,0.04,-0.4068763400898718
35,2,173,0.023,-0.4068763400898721
35,2,204,0.028,-0.40687634008987195
35,2,206,0.041,-0.40687634008987184
35,2,214,0.0019999999999999987,-0.4068763400898723
35,2,223,0.023,-0.4068763400898721
35,2,225,0.0019999999999999987,-0.4068763400898723
35,2,231,0.0009999999999999994,-0.4068763400898723
35,2,232,0.0009999999999999994,-0.4068763400898723
35,2,272,0.1,-0.4068763400898726
35,2,284,0.0019999999999999987,-0.4068763400898723
35,2,299,0.041,-0.40687634008987184
35,2,302,0.010999999999999996,-0.40687634008987233
35,2,342,0.008999999999999996,-0.4068763400898724
35,2,345,0.0009999999999999994,-0.4068763400898723
35,2,377,0.009999999999999995,-0.40687634008987233
35,2,378,0.0039999999999999975,-0.4068763400898723
35,2,382,0.035,-0.40687634008987184
36,1,6,0.012999999999999996,-1.1485807924988831
36,1,8,0.009999999999999995,-1.1485807924988831
36,1,14,0.083,-1.1485807924988822
36,1,16,0.049,-1.1485807924988822
36,1,34,0.0019999999999999987,-1.1485807924988833
36,1,36,0.101,-1.1485807924988822
36,1,47,0.0019999999999999987,-1.1485807924988833
36,1,50,0.033,-1.1485807924988822
36,1,58,0.009999999999999995,-1.1485807924988831
36,1,75,0.005999999999999996,-1.1485807924988833
36,1,87,0.0039999999999999975,-1.1485807924988833
36,1,96,0.075,-1.1485807924988822
36,1,109,0.004999999999999997,-1.1485807924988833
36,1,111,0.002999999999999998,-1.1485807924988833
36,1,123,0.0019999999999999987,-1.1485807924988833
36,1,127,0.09100000000000001,-1.1485807924988822
36,1,131,0.004999999999999997,-1.1485807924988833
36,1,136,0.0009999999999999994,-1.1485807924988833
36,1,141,0.0019999999999999987,-1.1485807924988833
36,1,144,0.002999999999999998,-1.1485807924988833
36,1,150,0.0019999999999999987,-1.1485807924988833
36,1,161,0.007999999999999995,-1.1485807924988836
36,1,166,0.0019999999999999987,-1.1485807924988833
36,1,180,0.004999999999999997,-1.1485807924988833
36,1,198,0.0009999999999999994,-1.1485807924988833
36,1,199,0.099,-1.1485807924988822
36,1,200,0.058,-1.1485807924988822
36,1,215,0.016999999999999998,-1.1485807924988827
36,1,226,0.005999999999999996,-1.1485807924988833
36,1,230,0.011999999999999995,-1.1485807924988831
36,1,241,0.0039999999999999975,-1.1485807924988833
36,1,252,0.006999999999999996,-1.1485807924988833
36,1,268,0.069,-1.1485807924988822
36,1,293,0.058,-1.1485807924988822
36,1,305,0.0039999999999999975,-1.1485807924988833
36,1,308,0.043000000000000003,-1.1485807924988822
36,1,311,0.004999999999999997,-1.1485807924988833
36,1,318,0.010999999999999996,-1.1485807924988831
36,1,323,0.0009999999999999994,-1.1485807924988833
36,1,338,0.016999999999999998,-1.1485807924988827
36,1,358,0.0019999999999999987,-1.1485807924988833
36,1,362,0.0009999999999999994,-1.1485807924988833
36,1,368,0.05700000000000001,-1.1485807924988822
36,1,371,0.0009999999999999994,-1.1485807924988833
36,1,380,0.002999999999999998,-1.1485807924988833
36,1,385,0.006999999999999996,-1.1485807924988833
36,2,6,0.006999999999999996,-1.1485807924988833
36,2,8,0.004999999999999997,-1.1485807924988833
36,2,14,0.09100000000000001,-1.1485807924988822
36,2,16,0.052000000000000005,-1.1485807924988822
36,2,36,0.11300000000000002,-1.1485807924988822
36,2,45,0.0009999999999999994,-1.1485807924988833
36,2,47,0.004999999999999997,-1.1485807924988833
36,2,50,0.020999999999999998,-1.1485807924988825
36,2,58,0.018999999999999996,-1.1485807924988825
36,2,75,0.012999999999999996,-1.1485807924988831
36,2,87,0.004999999999999997,-1.1485807924988833
36,2,96,0.058,-1.1485807924988822
36,2,109,0.004999999999999997,-1.1485807924988833
36,2,111,0.0019999999999999987,-1.1485807924988833
36,2,123,0.0009999999999999994,-1.1485807924988833
36,2,127,0.082,-1.1485807924988822
36,2,131,0.008999999999999996,-1.1485807924988833
36,2,136,0.0019999999999999987,-1.1485807924988833
36,2,144,0.002999999999999998,-1.1485807924988833
36,2,161,0.005999999999999996,-1.1485807924988833
