idstatefrom,idaction,idstateto,probability,reward
22,12,28,0.1,14.900000000000006
22,12,3,0.1,422.4
22,12,30,0.0,-17.700000000000003
22,12,31,0.2,-34.0
22,13,34,0.1,-71.9
22,13,32,0.3,-39.3
22,13,31,0.1,-23.0
22,13,30,0.1,-6.700000000000003
22,13,29,0.1,9.599999999999994
22,13,4,0.1,417.1
22,13,31,0.0,-23.0
22,13,32,0.2,-39.3
22,14,35,0.1,-77.2
22,14,33,0.3,-44.599999999999994
22,14,32,0.1,-28.299999999999997
22,14,31,0.1,-12.0
22,14,30,0.1,4.299999999999997
22,14,5,0.1,411.8
22,14,32,0.0,-28.299999999999997
22,14,33,0.2,-44.599999999999994
22,15,36,0.1,-82.5
22,15,34,0.3,-49.900000000000006
22,15,33,0.1,-33.599999999999994
22,15,32,0.1,-17.299999999999997
22,15,31,0.1,-1.0
22,15,6,0.1,406.5
22,15,33,0.0,-33.599999999999994
22,15,34,0.2,-49.900000000000006
22,16,37,0.1,-87.8
22,16,35,0.3,-55.2
22,16,34,0.1,-38.900000000000006
22,16,33,0.1,-22.599999999999994
22,16,32,0.1,-6.299999999999997
22,16,7,0.1,401.2
22,16,34,0.0,-38.900000000000006
22,16,35,0.2,-55.2
22,17,38,0.1,-93.1
22,17,36,0.3,-60.5
22,17,35,0.1,-44.2
22,17,34,0.1,-27.900000000000006
22,17,33,0.1,-11.599999999999994
22,17,8,0.1,395.9
22,17,35,0.0,-44.2
22,17,36,0.2,-60.5
22,18,39,0.1,-98.4
22,18,37,0.3,-65.8
22,18,36,0.1,-49.5
22,18,35,0.1,-33.2
22,18,34,0.1,-16.900000000000006
22,18,9,0.1,390.6
22,18,36,0.0,-49.5
22,18,37,0.2,-65.8
22,19,40,0.1,-103.7
22,19,38,0.3,-71.1
22,19,37,0.1,-54.8
22,19,36,0.1,-38.5
22,19,35,0.1,-22.200000000000003
22,19,10,0.1,385.3
22,19,37,0.0,-54.8
22,19,38,0.2,-71.1
22,20,41,0.1,-109.0
22,20,39,0.3,-76.4
22,20,38,0.1,-60.099999999999994
22,20,37,0.1,-43.8
22,20,36,0.1,-27.5
22,20,11,0.1,380.0
22,20,38,0.0,-60.099999999999994
22,20,39,0.2,-76.4
22,21,42,0.1,-114.3
22,21,40,0.3,-81.7
22,21,39,0.1,-65.4
22,21,38,0.1,-49.099999999999994
22,21,37,0.1,-32.8
22,21,12,0.1,374.7
22,21,39,0.0,-65.4
22,21,40,0.2,-81.7
22,22,43,0.1,-119.6
22,22,41,0.3,-87.0
22,22,40,0.1,-70.7
22,22,39,0.1,-54.400000000000006
22,22,38,0.1,-38.099999999999994
22,22,13,0.1,369.4
22,22,40,0.0,-70.7
22,22,41,0.2,-87.0
22,23,44,0.1,-124.9
22,23,42,0.3,-92.3
22,23,41,0.1,-76.0
22,23,40,0.1,-59.7
22,23,39,0.1,-43.400000000000006
22,23,14,0.1,364.1
22,23,41,0.0,-76.0
22,23,42,0.2,-92.3
22,24,45,0.1,-130.2
22,24,43,0.3,-97.6
22,24,42,0.1,-81.30000000000001
22,24,41,0.1,-65.0
22,24,40,0.1,-48.69999999999999
22,24,15,0.1,358.8
22,24,42,0.0,-81.30000000000001
22,24,43,0.2,-97.6
22,25,46,0.1,-135.5
22,25,44,0.3,-102.9
22,25,43,0.1,-86.6
22,25,42,0.1,-70.30000000000001
22,25,41,0.1,-54.0
22,25,16,0.1,353.5
22,25,43,0.0,-86.6
22,25,44,0.2,-102.9
22,26,47,0.1,-140.8
22,26,45,0.3,-108.19999999999999
22,26,44,0.1,-91.9
22,26,43,0.1,-75.6
22,26,42,0.1,-59.30000000000001
22,26,17,0.1,348.2
22,26,44,0.0,-91.9
22,26,45,0.2,-108.19999999999999
22,27,48,0.1,-146.1
22,27,46,0.3,-113.5
22,27,45,0.1,-97.19999999999999
22,27,44,0.1,-80.9
22,27,43,0.1,-64.6
22,27,18,0.1,342.9
22,27,45,0.0,-97.19999999999999
22,27,46,0.2,-113.5
22,28,49,0.1,-151.4
22,28,47,0.3,-118.80000000000001
22,28,46,0.1,-102.5
22,28,45,0.1,-86.19999999999999
22,28,44,0.1,-69.9
22,28,19,0.1,337.6
22,28,46,0.0,-102.5
22,28,47,0.2,-118.80000000000001
22,29,50,0.1,-156.7
22,29,48,0.3,-124.1
22,29,47,0.1,-107.80000000000001
22,29,46,0.1,-91.5
22,29,45,0.1,-75.19999999999999
22,29,20,0.1,332.3
22,29,47,0.0,-107.80000000000001
22,29,48,0.2,-124.1
22,30,51,0.1,-162.0
22,30,49,0.3,-129.4
22,30,48,0.1,-113.1
22,30,47,0.1,-96.80000000000001
22,30,46,0.1,-80.5
22,30,21,0.1,327.0
22,30,48,0.0,-113.1
22,30,49,0.2,-129.4
22,31,52,0.1,-167.3
22,31,50,0.3,-134.7
22,31,49,0.1,-118.4
22,31,48,0.1,-102.1
22,31,47,0.1,-85.80000000000001
22,31,22,0.1,321.7
22,31,49,0.0,-118.4
22,31,50,0.2,-134.7
22,32,53,0.1,-172.6
22,32,51,0.3,-140.0
22,32,50,0.1,-123.69999999999999
22,32,49,0.1,-107.4
22,32,48,0.1,-91.1
22,32,23,0.1,316.4
22,32,50,0.0,-123.69999999999999
22,32,51,0.2,-140.0
22,33,54,0.1,-177.9
22,33,52,0.3,-145.3
22,33,51,0.1,-129.0
22,33,50,0.1,-112.69999999999999
22,33,49,0.1,-96.4
22,33,24,0.1,311.1
22,33,51,0.0,-129.0
22,33,52,0.2,-145.3
22,34,55,0.1,-183.2
22,34,53,0.3,-150.6
22,34,52,0.1,-134.3
22,34,51,0.1,-118.0
22,34,50,0.1,-101.69999999999999
22,34,25,0.1,305.8
22,34,52,0.0,-134.3
22,34,53,0.2,-150.6
22,35,56,0.1,-188.5
22,35,54,0.3,-155.9
22,35,53,0.1,-139.6
22,35,52,0.1,-123.30000000000001
22,35,51,0.1,-107.0
22,35,26,0.1,300.5
22,35,53,0.0,-139.6
22,35,54,0.2,-155.9
22,36,57,0.1,-193.8
22,36,55,0.3,-161.2
22,36,54,0.1,-144.9
22,36,53,0.1,-128.6
22,36,52,0.1,-112.30000000000001
22,36,27,0.1,295.2
22,36,54,0.0,-144.9
22,36,55,0.2,-161.2
22,37,58,0.1,-199.1
22,37,56,0.3,-166.5
22,37,55,0.1,-150.2
22,37,54,0.1,-133.9
22,37,53,0.1,-117.6
22,37,28,0.1,289.9
22,37,55,0.0,-150.2
22,37,56,0.2,-166.5
22,38,59,0.1,-204.4
22,38,57,0.3,-171.8
22,38,56,0.1,-155.5
22,38,55,0.1,-139.2
22,38,54,0.1,-122.9
22,38,29,0.1,284.6
22,38,56,0.0,-155.5
22,38,57,0.2,-171.8
22,39,60,0.1,-209.7
22,39,58,0.3,-177.1
22,39,57,0.1,-160.8
22,39,56,0.1,-144.5
22,39,55,0.1,-128.2
22,39,30,0.1,279.3
22,39,57,0.0,-160.8
22,39,58,0.2,-177.1
22,40,61,0.1,-215.0
22,40,59,0.3,-182.4
22,40,58,0.1,-166.1
22,40,57,0.1,-149.8
22,40,56,0.1,-133.5
22,40,31,0.1,274.0
22,40,58,0.0,-166.1
22,40,59,0.2,-182.4
22,41,62,0.1,-220.3
22,41,60,0.3,-187.7
22,41,59,0.1,-171.4
22,41,58,0.1,-155.1
22,41,57,0.1,-138.8
22,41,32,0.1,268.7
22,41,59,0.0,-171.4
22,41,60,0.2,-187.7
22,42,63,0.1,-225.6
22,42,61,0.3,-193.0
22,42,60,0.1,-176.7
22,42,59,0.1,-160.4
22,42,58,0.1,-144.1
22,42,33,0.1,263.4
22,42,60,0.0,-176.7
22,42,61,0.2,-193.0
22,43,64,0.1,-230.9
22,43,62,0.3,-198.3
22,43,61,0.1,-182.0
22,43,60,0.1,-165.7
22,43,59,0.1,-149.4
22,43,34,0.1,258.1
22,43,61,0.0,-182.0
22,43,62,0.2,-198.3
22,44,65,0.1,-236.2
22,44,63,0.3,-203.6
22,44,62,0.1,-187.3
22,44,61,0.1,-171.0
22,44,60,0.1,-154.7
22,44,35,0.1,252.8
22,44,62,0.0,-187.3
22,44,63,0.2,-203.6
22,45,66,0.1,-241.5
22,45,64,0.3,-208.9
22,45,63,0.1,-192.6
22,45,62,0.1,-176.3
22,45,61,0.1,-160.0
22,45,36,0.1,247.5
22,45,63,0.0,-192.6
22,45,64,0.2,-208.9
22,46,67,0.1,-246.8
22,46,65,0.3,-214.2
22,46,64,0.1,-197.9
22,46,63,0.1,-181.6
22,46,62,0.1,-165.3
22,46,37,0.1,242.2
22,46,64,0.0,-197.9
22,46,65,0.2,-214.2
22,47,68,0.1,-252.1
22,47,66,0.3,-219.5
22,47,65,0.1,-203.2
22,47,64,0.1,-186.9
22,47,63,0.1,-170.6
22,47,38,0.1,236.9
22,47,65,0.0,-203.2
22,47,66,0.2,-219.5
22,48,69,0.1,-257.4
22,48,67,0.3,-224.8
22,48,66,0.1,-208.5
22,48,65,0.1,-192.2
22,48,64,0.1,-175.9
22,48,39,0.1,231.6
22,48,66,0.0,-208.5
22,48,67,0.2,-224.8
22,49,70,0.1,-262.7
22,49,68,0.3,-230.10000000000002
22,49,67,0.1,-213.8
22,49,66,0.1,-197.5
22,49,65,0.1,-181.2
22,49,40,0.1,226.3
22,49,67,0.0,-213.8
22,49,68,0.2,-230.10000000000002
22,50,71,0.1,-268.0
22,50,69,0.3,-235.39999999999998
22,50,68,0.1,-219.10000000000002
22,50,67,0.1,-202.8
22,50,66,0.1,-186.5
22,50,41,0.1,221.0
22,50,68,0.0,-219.10000000000002
22,50,69,0.2,-235.39999999999998
22,51,72,0.1,-273.3
22,51,70,0.3,-240.7
22,51,69,0.1,-224.39999999999998
22,51,68,0.1,-208.10000000000002
22,51,67,0.1,-191.8
22,51,42,0.1,215.7
22,51,69,0.0,-224.39999999999998
22,51,70,0.2,-240.7
23,1,23,0.1,-6.6
23,1,21,0.3,26.0
23,1,20,0.1,42.3
23,1,19,0.1,58.6
23,1,18,0.1,74.9
23,1,1,0.1,352.0
23,1,20,0.0,42.3
23,1,21,0.2,26.0
23,2,24,0.1,-13.899999999999999
23,2,22,0.3,18.7
23,2,21,0.1,35.0
23,2,20,0.1,51.3
23,2,19,0.1,67.6
23,2,1,0.1,361.0
23,2,21,0.0,35.0
23,2,22,0.2,18.7
23,3,25,0.1,-19.2
23,3,23,0.3,13.399999999999999
23,3,22,0.1,29.7
23,3,21,0.1,46.0
23,3,20,0.1,62.3
23,3,1,0.1,372.0
23,3,22,0.0,29.7
23,3,23,0.2,13.399999999999999
23,4,26,0.1,-24.5
23,4,24,0.3,8.100000000000001
23,4,23,0.1,24.4
23,4,22,0.1,40.7
23,4,21,0.1,57.0
23,4,1,0.1,383.0
23,4,23,0.0,24.4
23,4,24,0.2,8.100000000000001
23,5,27,0.1,-29.8
23,5,25,0.3,2.8000000000000007
23,5,24,0.1,19.1
23,5,23,0.1,35.4
23,5,22,0.1,51.7
23,5,1,0.1,394.0
23,5,24,0.0,19.1
23,5,25,0.2,2.8000000000000007
23,6,28,0.1,-35.1
23,6,26,0.3,-2.5
23,6,25,0.1,13.799999999999997
23,6,24,0.1,30.1
23,6,23,0.1,46.4
23,6,1,0.1,405.0
23,6,25,0.0,13.799999999999997
23,6,26,0.2,-2.5
23,7,29,0.1,-40.4
23,7,27,0.3,-7.799999999999997
23,7,26,0.1,8.5
23,7,25,0.1,24.799999999999997
23,7,24,0.1,41.1
23,7,1,0.1,416.0
23,7,26,0.0,8.5
23,7,27,0.2,-7.799999999999997
23,8,30,0.1,-45.7
23,8,28,0.3,-13.100000000000001
23,8,27,0.1,3.200000000000003
23,8,26,0.1,19.5
23,8,25,0.1,35.8
23,8,1,0.1,427.0
23,8,27,0.0,3.200000000000003
23,8,28,0.2,-13.100000000000001
23,9,31,0.1,-51.0
23,9,29,0.3,-18.4
23,9,28,0.1,-2.1000000000000014
23,9,27,0.1,14.200000000000003
23,9,26,0.1,30.5
23,9,1,0.1,438.0
23,9,28,0.0,-2.1000000000000014
23,9,29,0.2,-18.4
23,10,32,0.1,-56.3
23,10,30,0.3,-23.700000000000003
23,10,29,0.1,-7.399999999999999
23,10,28,0.1,8.899999999999999
23,10,27,0.1,25.200000000000003
23,10,2,0.1,432.7
23,10,29,0.0,-7.399999999999999
23,10,30,0.2,-23.700000000000003
23,11,33,0.1,-61.6
23,11,31,0.3,-29.0
23,11,30,0.1,-12.700000000000003
23,11,29,0.1,3.6000000000000014
23,11,28,0.1,19.9
23,11,3,0.1,427.4
23,11,30,0.0,-12.700000000000003
23,11,31,0.2,-29.0
23,12,34,0.1,-66.9
23,12,32,0.3,-34.3
23,12,31,0.1,-18.0
23,12,30,0.1,-1.7000000000000028
23,12,29,0.1,14.599999999999994
23,12,4,0.1,422.1
23,12,31,0.0,-18.0
23,12,32,0.2,-34.3
23,13,35,0.1,-72.2
23,13,33,0.3,-39.599999999999994
23,13,32,0.1,-23.299999999999997
23,13,31,0.1,-7.0
23,13,30,0.1,9.299999999999997
23,13,5,0.1,416.8
23,13,32,0.0,-23.299999999999997
23,13,33,0.2,-39.599999999999994
23,14,36,0.1,-77.5
23,14,34,0.3,-44.900000000000006
23,14,33,0.1,-28.599999999999994
23,14,32,0.1,-12.299999999999997
23,14,31,0.1,4.0
23,14,6,0.1,411.5
23,14,33,0.0,-28.599999999999994
23,14,34,0.2,-44.900000000000006
23,15,37,0.1,-82.8
23,15,35,0.3,-50.2
23,15,34,0.1,-33.900000000000006
23,15,33,0.1,-17.599999999999994
23,15,32,0.1,-1.2999999999999972
23,15,7,0.1,406.2
23,15,34,0.0,-33.900000000000006
23,15,35,0.2,-50.2
23,16,38,0.1,-88.1
23,16,36,0.3,-55.5
23,16,35,0.1,-39.2
23,16,34,0.1,-22.900000000000006
23,16,33,0.1,-6.599999999999994
23,16,8,0.1,400.9
23,16,35,0.0,-39.2
23,16,36,0.2,-55.5
23,17,39,0.1,-93.4
23,17,37,0.3,-60.8
23,17,36,0.1,-44.5
23,17,35,0.1,-28.200000000000003
23,17,34,0.1,-11.900000000000006
23,17,9,0.1,395.6
23,17,36,0.0,-44.5
23,17,37,0.2,-60.8
23,18,40,0.1,-98.7
23,18,38,0.3,-66.1
23,18,37,0.1,-49.8
23,18,36,0.1,-33.5
23,18,35,0.1,-17.200000000000003
23,18,10,0.1,390.3
23,18,37,0.0,-49.8
23,18,38,0.2,-66.1
23,19,41,0.1,-104.0
23,19,39,0.3,-71.4
23,19,38,0.1,-55.099999999999994
23,19,37,0.1,-38.8
23,19,36,0.1,-22.5
23,19,11,0.1,385.0
23,19,38,0.0,-55.099999999999994
23,19,39,0.2,-71.4
23,20,42,0.1,-109.3
23,20,40,0.3,-76.7
23,20,39,0.1,-60.400000000000006
23,20,38,0.1,-44.099999999999994
23,20,37,0.1,-27.799999999999997
23,20,12,0.1,379.7
23,20,39,0.0,-60.400000000000006
23,20,40,0.2,-76.7
23,21,43,0.1,-114.6
23,21,41,0.3,-82.0
23,21,40,0.1,-65.7
23,21,39,0.1,-49.400000000000006
23,21,38,0.1,-33.099999999999994
23,21,13,0.1,374.4
23,21,40,0.0,-65.7
23,21,41,0.2,-82.0
23,22,44,0.1,-119.9
23,22,42,0.3,-87.3
23,22,41,0.1,-71.0
23,22,40,0.1,-54.7
23,22,39,0.1,-38.400000000000006
23,22,14,0.1,369.1
23,22,41,0.0,-71.0
23,22,42,0.2,-87.3
23,23,45,0.1,-125.2
23,23,43,0.3,-92.6
23,23,42,0.1,-76.3
23,23,41,0.1,-60.0
23,23,40,0.1,-43.7
23,23,15,0.1,363.8
23,23,42,0.0,-76.3
23,23,43,0.2,-92.6
23,24,46,0.1,-130.5
23,24,44,0.3,-97.9
23,24,43,0.1,-81.6
23,24,42,0.1,-65.30000000000001
23,24,41,0.1,-49.0
23,24,16,0.1,358.5
23,24,43,0.0,-81.6
23,24,44,0.2,-97.9
23,25,47,0.1,-135.8
23,25,45,0.3,-103.19999999999999
23,25,44,0.1,-86.9
23,25,43,0.1,-70.6
23,25,42,0.1,-54.30000000000001
23,25,17,0.1,353.2
23,25,44,0.0,-86.9
23,25,45,0.2,-103.19999999999999
23,26,48,0.1,-141.1
23,26,46,0.3,-108.5
23,26,45,0.1,-92.19999999999999
23,26,44,0.1,-75.9
23,26,43,0.1,-59.599999999999994
23,26,18,0.1,347.9
23,26,45,0.0,-92.19999999999999
23,26,46,0.2,-108.5
23,27,49,0.1,-146.4
23,27,47,0.3,-113.80000000000001
23,27,46,0.1,-97.5
23,27,45,0.1,-81.19999999999999
23,27,44,0.1,-64.9
23,27,19,0.1,342.6
23,27,46,0.0,-97.5
23,27,47,0.2,-113.80000000000001
23,28,50,0.1,-151.7
23,28,48,0.3,-119.1
23,28,47,0.1,-102.80000000000001
23,28,46,0.1,-86.5
23,28,45,0.1,-70.19999999999999
23,28,20,0.1,337.3
23,28,47,0.0,-102.80000000000001
23,28,48,0.2,-119.1
23,29,51,0.1,-157.0
23,29,49,0.3,-124.4
23,29,48,0.1,-108.1
23,29,47,0.1,-91.80000000000001
23,29,46,0.1,-75.5
23,29,21,0.1,332.0
23,29,48,0.0,-108.1
23,29,49,0.2,-124.4
23,30,52,0.1,-162.3
23,30,50,0.3,-129.7
23,30,49,0.1,-113.4
23,30,48,0.1,-97.1
23,30,47,0.1,-80.80000000000001
23,30,22,0.1,326.7
23,30,49,0.0,-113.4
23,30,50,0.2,-129.7
23,31,53,0.1,-167.6
23,31,51,0.3,-135.0
23,31,50,0.1,-118.69999999999999
23,31,49,0.1,-102.4
23,31,48,0.1,-86.1
23,31,23,0.1,321.4
23,31,50,0.0,-118.69999999999999
23,31,51,0.2,-135.0
23,32,54,0.1,-172.9
23,32,52,0.3,-140.3
23,32,51,0.1,-124.0
23,32,50,0.1,-107.69999999999999
23,32,49,0.1,-91.4
23,32,24,0.1,316.1
23,32,51,0.0,-124.0
23,32,52,0.2,-140.3
23,33,55,0.1,-178.2
23,33,53,0.3,-145.6
23,33,52,0.1,-129.3
23,33,51,0.1,-113.0
23,33,50,0.1,-96.69999999999999
23,33,25,0.1,310.8
23,33,52,0.0,-129.3
23,33,53,0.2,-145.6
23,34,56,0.1,-183.5
23,34,54,0.3,-150.9
23,34,53,0.1,-134.6
23,34,52,0.1,-118.30000000000001
23,34,51,0.1,-102.0
23,34,26,0.1,305.5
23,34,53,0.0,-134.6
23,34,54,0.2,-150.9
23,35,57,0.1,-188.8
23,35,55,0.3,-156.2
23,35,54,0.1,-139.9
23,35,53,0.1,-123.6
23,35,52,0.1,-107.30000000000001
23,35,27,0.1,300.2
23,35,54,0.0,-139.9
23,35,55,0.2,-156.2
23,36,58,0.1,-194.1
23,36,56,0.3,-161.5
23,36,55,0.1,-145.2
23,36,54,0.1,-128.9
23,36,53,0.1,-112.6
23,36,28,0.1,294.9
23,36,55,0.0,-145.2
23,36,56,0.2,-161.5
23,37,59,0.1,-199.4
23,37,57,0.3,-166.8
23,37,56,0.1,-150.5
23,37,55,0.1,-134.2
23,37,54,0.1,-117.9
23,37,29,0.1,289.6
23,37,56,0.0,-150.5
23,37,57,0.2,-166.8
23,38,60,0.1,-204.7
23,38,58,0.3,-172.1
23,38,57,0.1,-155.8
23,38,56,0.1,-139.5
23,38,55,0.1,-123.19999999999999
23,38,30,0.1,284.3
23,38,57,0.0,-155.8
23,38,58,0.2,-172.1
23,39,61,0.1,-210.0
23,39,59,0.3,-177.4
23,39,58,0.1,-161.1
23,39,57,0.1,-144.8
23,39,56,0.1,-128.5
23,39,31,0.1,279.0
23,39,58,0.0,-161.1
23,39,59,0.2,-177.4
23,40,62,0.1,-215.3
23,40,60,0.3,-182.7
23,40,59,0.1,-166.4
23,40,58,0.1,-150.1
23,40,57,0.1,-133.8
23,40,32,0.1,273.7
23,40,59,0.0,-166.4
23,40,60,0.2,-182.7
23,41,63,0.1,-220.6
23,41,61,0.3,-188.0
23,41,60,0.1,-171.7
23,41,59,0.1,-155.4
23,41,58,0.1,-139.1
23,41,33,0.1,268.4
23,41,60,0.0,-171.7
23,41,61,0.2,-188.0
23,42,64,0.1,-225.9
23,42,62,0.3,-193.3
23,42,61,0.1,-177.0
23,42,60,0.1,-160.7
23,42,59,0.1,-144.4
23,42,34,0.1,263.1
23,42,61,0.0,-177.0
23,42,62,0.2,-193.3
23,43,65,0.1,-231.2
23,43,63,0.3,-198.6
23,43,62,0.1,-182.3
23,43,61,0.1,-166.0
23,43,60,0.1,-149.7
23,43,35,0.1,257.8
23,43,62,0.0,-182.3
23,43,63,0.2,-198.6
23,44,66,0.1,-236.5
23,44,64,0.3,-203.9
23,44,63,0.1,-187.6
23,44,62,0.1,-171.3
23,44,61,0.1,-155.0
23,44,36,0.1,252.5
23,44,63,0.0,-187.6
23,44,64,0.2,-203.9
23,45,67,0.1,-241.8
23,45,65,0.3,-209.2
23,45,64,0.1,-192.9
23,45,63,0.1,-176.6
23,45,62,0.1,-160.3
23,45,37,0.1,247.2
23,45,64,0.0,-192.9
23,45,65,0.2,-209.2
23,46,68,0.1,-247.1
23,46,66,0.3,-214.5
23,46,65,0.1,-198.2
23,46,64,0.1,-181.9
23,46,63,0.1,-165.6
23,46,38,0.1,241.9
23,46,65,0.0,-198.2
23,46,66,0.2,-214.5
23,47,69,0.1,-252.4
23,47,67,0.3,-219.8
23,47,66,0.1,-203.5
23,47,65,0.1,-187.2
23,47,64,0.1,-170.9
23,47,39,0.1,236.6
23,47,66,0.0,-203.5
23,47,67,0.2,-219.8
23,48,70,0.1,-257.7
23,48,68,0.3,-225.10000000000002
23,48,67,0.1,-208.8
23,48,66,0.1,-192.5
23,48,65,0.1,-176.2
23,48,40,0.1,231.3
23,48,67,0.0,-208.8
23,48,68,0.2,-225.10000000000002
23,49,71,0.1,-263.0
23,49,69,0.3,-230.39999999999998
23,49,68,0.1,-214.10000000000002
23,49,67,0.1,-197.8
23,49,66,0.1,-181.5
23,49,41,0.1,226.0
23,49,68,0.0,-214.10000000000002
23,49,69,0.2,-230.39999999999998
23,50,72,0.1,-268.3
23,50,70,0.3,-235.7
23,50,69,0.1,-219.39999999999998
23,50,68,0.1,-203.10000000000002
23,50,67,0.1,-186.8
23,50,42,0.1,220.7
23,50,69,0.0,-219.39999999999998
23,50,70,0.2,-235.7
23,51,73,0.1,-273.6
23,51,71,0.3,-241.0
23,51,70,0.1,-224.7
23,51,69,0.1,-208.39999999999998
23,51,68,0.1,-192.10000000000002
23,51,43,0.1,215.39999999999998
23,51,70,0.0,-224.7
23,51,71,0.2,-241.0
24,1,24,0.1,-6.8999999999999995
24,1,22,0.3,25.7
24,1,21,0.1,42.0
24,1,20,0.1,58.3
24,1,19,0.1,74.6
24,1,1,0.1,368.0
24,1,21,0.0,42.0
24,1,22,0.2,25.7
24,2,25,0.1,-14.2
24,2,23,0.3,18.4
24,2,22,0.1,34.7
24,2,21,0.1,51.0
24,2,20,0.1,67.3
24,2,1,0.1,377.0
24,2,22,0.0,34.7
24,2,23,0.2,18.4
24,3,26,0.1,-19.5
24,3,24,0.3,13.100000000000001
24,3,23,0.1,29.4
24,3,22,0.1,45.7
24,3,21,0.1,62.0
24,3,1,0.1,388.0
24,3,23,0.0,29.4
24,3,24,0.2,13.100000000000001
24,4,27,0.1,-24.8
24,4,25,0.3,7.800000000000001
24,4,24,0.1,24.1
24,4,23,0.1,40.4
24,4,22,0.1,56.7
24,4,1,0.1,399.0
24,4,24,0.0,24.1
24,4,25,0.2,7.800000000000001
24,5,28,0.1,-30.1
24,5,26,0.3,2.5
24,5,25,0.1,18.8
24,5,24,0.1,35.1
24,5,23,0.1,51.4
24,5,1,0.1,410.0
24,5,25,0.0,18.8
24,5,26,0.2,2.5
24,6,29,0.1,-35.4
24,6,27,0.3,-2.799999999999997
24,6,26,0.1,13.5
24,6,25,0.1,29.799999999999997
24,6,24,0.1,46.1
24,6,1,0.1,421.0
24,6,26,0.0,13.5
24,6,27,0.2,-2.799999999999997
24,7,30,0.1,-40.7
24,7,28,0.3,-8.100000000000001
24,7,27,0.1,8.200000000000003
24,7,26,0.1,24.5
24,7,25,0.1,40.8
24,7,1,0.1,432.0
24,7,27,0.0,8.200000000000003
24,7,28,0.2,-8.100000000000001
24,8,31,0.1,-46.0
24,8,29,0.3,-13.399999999999999
24,8,28,0.1,2.8999999999999986
24,8,27,0.1,19.200000000000003
24,8,26,0.1,35.5
24,8,1,0.1,443.0
24,8,28,0.0,2.8999999999999986
24,8,29,0.2,-13.399999999999999
24,9,32,0.1,-51.3
24,9,30,0.3,-18.700000000000003
24,9,29,0.1,-2.3999999999999986
24,9,28,0.1,13.899999999999999
24,9,27,0.1,30.200000000000003
24,9,2,0.1,437.7
24,9,29,0.0,-2.3999999999999986
24,9,30,0.2,-18.700000000000003
24,10,33,0.1,-56.6
24,10,31,0.3,-24.0
24,10,30,0.1,-7.700000000000003
24,10,29,0.1,8.600000000000001
24,10,28,0.1,24.9
24,10,3,0.1,432.4
24,10,30,0.0,-7.700000000000003
24,10,31,0.2,-24.0
24,11,34,0.1,-61.9
24,11,32,0.3,-29.299999999999997
24,11,31,0.1,-13.0
24,11,30,0.1,3.299999999999997
24,11,29,0.1,19.6
24,11,4,0.1,427.1
24,11,31,0.0,-13.0
24,11,32,0.2,-29.299999999999997
24,12,35,0.1,-67.2
24,12,33,0.3,-34.599999999999994
24,12,32,0.1,-18.299999999999997
24,12,31,0.1,-2.0
24,12,30,0.1,14.299999999999997
24,12,5,0.1,421.8
24,12,32,0.0,-18.299999999999997
24,12,33,0.2,-34.599999999999994
24,13,36,0.1,-72.5
24,13,34,0.3,-39.900000000000006
24,13,33,0.1,-23.599999999999994
24,13,32,0.1,-7.299999999999997
24,13,31,0.1,9.0
24,13,6,0.1,416.5
24,13,33,0.0,-23.599999999999994
24,13,34,0.2,-39.900000000000006
24,14,37,0.1,-77.8
24,14,35,0.3,-45.2
24,14,34,0.1,-28.900000000000006
24,14,33,0.1,-12.599999999999994
24,14,32,0.1,3.700000000000003
24,14,7,0.1,411.2
24,14,34,0.0,-28.900000000000006
24,14,35,0.2,-45.2
24,15,38,0.1,-83.1
24,15,36,0.3,-50.5
24,15,35,0.1,-34.2
24,15,34,0.1,-17.900000000000006
24,15,33,0.1,-1.5999999999999943
24,15,8,0.1,405.9
24,15,35,0.0,-34.2
24,15,36,0.2,-50.5
24,16,39,0.1,-88.4
24,16,37,0.3,-55.8
24,16,36,0.1,-39.5
24,16,35,0.1,-23.200000000000003
24,16,34,0.1,-6.900000000000006
24,16,9,0.1,400.6
24,16,36,0.0,-39.5
24,16,37,0.2,-55.8
24,17,40,0.1,-93.7
24,17,38,0.3,-61.099999999999994
24,17,37,0.1,-44.8
24,17,36,0.1,-28.5
24,17,35,0.1,-12.200000000000003
24,17,10,0.1,395.3
24,17,37,0.0,-44.8
24,17,38,0.2,-61.099999999999994
24,18,41,0.1,-99.0
24,18,39,0.3,-66.4
24,18,38,0.1,-50.099999999999994
24,18,37,0.1,-33.8
24,18,36,0.1,-17.5
24,18,11,0.1,390.0
24,18,38,0.0,-50.099999999999994
24,18,39,0.2,-66.4
24,19,42,0.1,-104.3
24,19,40,0.3,-71.7
24,19,39,0.1,-55.400000000000006
24,19,38,0.1,-39.099999999999994
24,19,37,0.1,-22.799999999999997
24,19,12,0.1,384.7
24,19,39,0.0,-55.400000000000006
24,19,40,0.2,-71.7
24,20,43,0.1,-109.6
24,20,41,0.3,-77.0
24,20,40,0.1,-60.7
24,20,39,0.1,-44.400000000000006
24,20,38,0.1,-28.099999999999994
24,20,13,0.1,379.4
24,20,40,0.0,-60.7
24,20,41,0.2,-77.0
24,21,44,0.1,-114.9
24,21,42,0.3,-82.3
24,21,41,0.1,-66.0
24,21,40,0.1,-49.7
24,21,39,0.1,-33.400000000000006
